Posição;Município;IBGE;Descrição Faixa;Prestadores;Serviços;Natureza Jurídica;POP_TOT;POP_URB;Ano;IDAA;IDES;IDRS;IDAP;INSA;Desempenho;Cod_Prestador
659;Japonvar;3135357;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31353540] Prefeitura Municipal de Japonvar - PMJ;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;8127;2937,0;2020-2022;0,3714285714285715;;0,21389473684210528;0,30280561122244487;0,2960429731643739;Baixo;31062000
660;Araponga;3103702;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31037011] Prefeitura Municipal de Araponga - PMA | [31037040] Prefeitura Municpal de Araponga - PMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;8048;3159,0;2020-2022;0,3425661914460285;0,27999999999999997;0,05010526315789474;0,5110220440881763;0,2959233746730249;Baixo;31062000
661;São Miguel do Anta;3163805;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31638040] PREFEITURA MUNICIPAL DE SAO MIGUEL DO ANTA - CONRESOL;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;6334;3851,0;2020-2022;0,31242362525458245;;0,369620253164557;0,2046092184368737;0,2955510322853377;Baixo;31062000
662;Central de Minas;3115706;;[31157011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;Autarquia;6171;5831,0;2020-2022;0,26026490066225166;0,33054545454545453;;;0,2954051776038531;Baixo;31157011
663;Jequitinhonha;3135803;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31358040] SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO SUSTENTÁVEL - SMDES;Água e Esgoto | Água | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;24007;18068,0;2020-2022;0,37982017982017985;0,0048000000000000004;0,2795860771401693;0,5110220440881763;0,29380707526213135;Baixo;31062000
664;Palmópolis;3146750;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31467511] Prefeitura Municipal de Palmópolis - PMP;Esgotos | Água;Administração pública direta | Sociedade de economia mista com administração pública;6301;3365,0;2020-2022;0,45974025974025984;0,47764705882352937;0,2099656357388316;0,024849699398797595;0,29305066342535463;Baixo;31062000
665;Umburatiba;3170305;1 - De 1 até 30.000 hab.;[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31703040] PREFEITURA MUNICIPAL DE UMBURATIBA - PMU;Água e Esgoto | Res. Sólidos;Empresa pública | Administração pública direta;2684;1487,0;2020-2022;0,2495504495504496;0,1668;0,5233684210526315;0,23226452905811623;0,29299584991529937;Baixo;31686000
666;Francisco Badaró;3126505;1 - De 1 até 30.000 hab.;[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31265040] PREFEITURA MUNICIPAL DE FRANCISCO BADARÓ MG - PMFB;Água e Esgoto | Res. Sólidos;Empresa pública | Administração pública direta;7366;3211,0;2020-2022;0,2727272727272728;0,10103567318757192;0,42400000000000004;0,3727454909819639;0,29262710922420215;Baixo;31686000
667;São José da Lapa;3162955;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31629540] PREFEITURA MUNICIPAL DE SÃO JOSÉ DA LAPA - PMSJL;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;26315;14101,0;2020-2022;0,22477522477522482;0,14740000000000003;0,46096256684491965;0,33707414829659316;0,2925529849791844;Baixo;31062000
668;Berizal;3106655;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31066540] Prefeitura Municipal de Berizal - PMB;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;4201;2725,0;2020-2022;0,4224032586558045;;0,14169096209912538;0,31222444889779555;0,2921062232175751;Baixo;31062000
669;Morro da Garça;3143609;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31436011] Prefeitura Municipal de Morro da Garça - PMMG | [31436040] PREFEITURA MUNICIPAL DE MORRO DA GARÇA - PMMG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;2411;1381,0;2020-2022;0,16782077393075356;0,38113821138211385;0,20294736842105263;0,41442885771543087;0,2915838028623377;Baixo;31062000
670;Amparo do Serra;3102506;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31025011] Prefeitura Municipal do Amparo da Serra - PMAS | [31025040] Prefeitura Municipal de Amparo do Serra - PMAS;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4541;2428,0;2020-2022;0,32179226069246436;0,33054545454545453;0,22682215743440237;0,2871743486973948;0,29158355534242897;Baixo;31062000
671;Eugenópolis;3124906;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31249040] PREFEITURA MUNICIPAL DE EUGENOPOLIS - PME;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;10801;7997,0;2020-2022;0,21710794297352343;;0,4346067415730337;0,2199579831932773;0,29055755591327814;Baixo;31062000
672;Santo Antônio do Itambé;3160207;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31602040] Prefeitura Municipal de Santo Antônio do Itambé - PMSAI;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;3915;1119,0;2020-2022;0,26924643584521385;;0,22701421800947863;0,3727454909819639;0,28966871494555213;Baixo;31062000
673;Rio Vermelho;3156007;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31560011] Prefeitura Municipal de Rio Vermelho - PMRV | [31560040] Prefeitura Municipal de Rio Vermelho - PMRV;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12641;5075,0;2020-2022;0,32953156822810586;0,3508;0,2869415807560138;0,19138276553106212;0,28966397862879545;Baixo;31062000
674;Felixlândia;3125705;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31257040] Prefeitura Municipal de Felixlândia - PMF;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;13978;12010,0;2020-2022;0,40122199592668023;0,255;0,2420111731843575;0,2567134268537074;0,2887366489911863;Baixo;31062000
675;Igarapé;3130101;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31301040] PREFEITURA MUNICIPAL DE IGARAPÉ - PMI;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;45847;41761,0;2020-2022;0,3340659340659341;0,0;0,49415887850467294;0,32304609218436875;0,28781772618874396;Baixo;31062000
676;Morada Nova de Minas;3143500;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31435040] PREFEITURA MUNICIPAL DE MORADA NOVA DE MINAS - PMNM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;9067;7005,0;2020-2022;0,4089613034623218;0,1964;0,32128279883381927;0,218436873747495;0,286270244010909;Baixo;31062000
677;Pratinha;3153004;1 - De 1 até 30.000 hab.;[31530011] Prefeitura Municipal de Pratinha - PMP | [31530040] Prefeitura Municipal de Pratinha - PMP;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3559;1971,0;2020-2022;0,35491712707182327;0,21008130081300813;0,06905263157894737;0,5110220440881763;0,28626827588798875;Baixo;31530011
678;Lagoa dos Patos;3137304;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31373040] SECRETARIA MUNICIPAL DE TRANSPORTES, OBRAS E SERVIÇOS URBANOS - SMTOSV;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;3313;2960,0;2020-2022;0,37352342158859464;0,09140000000000001;0,42231578947368426;0,2567134268537074;0,2859881594789966;Baixo;31062000
679;Turvolândia;3169802;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água;Sociedade de economia mista com administração pública;4935;3186,0;2020-2022;0,32097759674134413;;;0,2507014028056112;0,28583949977347767;Baixo;31062000
680;Juvenília;3136959;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água e Esgoto;Sociedade de economia mista com administração pública;5789;4390,0;2020-2022;0,4731268731268732;0,1764;0,2078988941548183;;0,28580858909389717;Baixo;31062000
681;Carlos Chagas;3113701;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31137040] Prefeitura Municipal de Carlos Chagas - PMCC;Água e Esgoto | Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;18615;11961,0;2020-2022;0,15184815184815187;0,1052;0,5924022346368714;0,2935871743486974;0,28575939020843016;Baixo;31062000
682;Ibiracatu;3129657;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31296540] Prefeitura Municipal de Ibiracatu - PMI;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;5081;2709,0;2020-2022;0,40366598778004076;;0,1690721649484536;0,2843687374749499;0,2857022967344814;Baixo;31062000
683;Urucuia;3170529;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31705211] Prefeitura Municipal de Urucuia - PMU | [31705240] Prefitura municipal de Urucuia-MG - PMU;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;17479;7917,0;2020-2022;0,33279022403258657;0,2584;0,29094339622641513;0,2567134268537074;0,2847117617781773;Baixo;31062000
684;Pouso Alto;3152600;1 - De 1 até 30.000 hab.;[31526040] Prefeitura Municipal de Pouso Alto - PMPA;Res. Sólidos;Administração pública direta;6566;3451,0;2020-2022;;;0,36368098159509193;0,2046092184368737;0,2841451000159828;Baixo;31526040
685;Frei Lagonegro;3126950;1 - De 1 até 30.000 hab.;[31269511] Prefeitura Municipal de Frei Lagonegro - PMFL | [31269540] Prefeitura Municipal de Frei Lagonegro - PMFL;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3391;649,0;2020-2022;0,1882750845546787;0,29563636363636364;0,3477045908183633;0,30280561122244487;0,2836054125579626;Baixo;31269511
686;Santos Dumont;3160702;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31607040] Secretaria de Obras e Serviços Públicos - PMSD;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;42406;41385,0;2020-2022;0,3539714867617108;0,0916;0,4684834123222748;0,218436873747495;0,2831229432078701;Baixo;31062000
687;Itapeva;3133600;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água e Esgoto;Sociedade de economia mista com administração pública;12596;5194,0;2020-2022;0,19389002036659878;0,0898;0,39104477611940297;0,4577154308617234;0,28311255683693126;Baixo;31062000
688;Jaboticatubas;3134608;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31346040] PREFEITURA MUNICIPAL DE JABOTICATUBAS - PMJ;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;20406;12965,0;2020-2022;0,29450101832993886;0,06520000000000001;0,4469470827679783;0,32304609218436875;0,2824235483205715;Baixo;31062000
689;Conceição da Barra de Minas;3115201;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31152040] Prefeitura Municipal de Conceição da Barra de Minas - PMCBM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;3560;2782,0;2020-2022;0,2830957230142566;0,1834;0,32680514342235406;0,33627254509018034;0,28239335288169776;Baixo;31062000
690;Leme do Prado;3138351;1 - De 1 até 30.000 hab.;[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31383540] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SEMAME;Água e Esgoto | Res. Sólidos;Empresa pública | Administração pública direta;4341;1805,0;2020-2022;0,23836163836163843;0,1964;0,17298578199052134;0,5190380761523046;0,2816963741261161;Baixo;31686000
691;Wenceslau Braz;3172202;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31722040] Prefeitura Municipal de Wenceslau Braz - PMWB;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;2356;1265,0;2020-2022;0,26883910386965376;;0,3069473684210527;0,2691176470588235;0,2816347064498433;Baixo;31062000
692;Serranos;3167004;;[31670011] Prefeitura Municipal de Serranos - PMS;Água;Administração pública direta;1990;1507,0;2020-2022;0,28095238095238095;;;;0,28095238095238095;Baixo;31670011
693;Santo Antônio do Retiro;3160454;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31604540] PREFEITURA MUNICIPAL DE SANTO ANTONIO DO RETIRO - PMSAR;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;6629;1673,0;2020-2022;0,25010183299389;0,242;0,24796511627906975;0,3831663326653306;0,2808083204845726;Baixo;31062000
694;Buenópolis;3109204;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31092040] PREFEITURA MUNICIPAL DE BUENOPOLIS - MG;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;9150;7805,0;2020-2022;0,3731160896130346;0,2016;0,38453188602442323;0,1629258517034068;0,28054345683521614;Baixo;31062000
695;Santa Maria do Suaçuí;3158201;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31582040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;12788;10880,0;2020-2022;0,3095723014256619;0,12079999999999999;0,22682215743440237;0,4613226452905811;0,2796292760376613;Baixo;31062000
696;Almenara;3101706;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31017040] PREFEITURA MUNICIPAL DE ALMENARA - PMA;Água e Esgoto | Água | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;40364;34702,0;2020-2022;0,44755244755244766;0,2104;0,45514018691588787;0,0;0,2782731586170839;Baixo;31062000
697;Padre Carvalho;3146255;1 - De 1 até 30.000 hab.;[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31462540] Prefeitura Municipal de Padre Carvalho - PMPC;Água e Esgoto | Res. Sólidos;Empresa pública | Administração pública direta;5058;3837,0;2020-2022;0,15064935064935067;0,1764;0,3258947368421053;0,4555110220440881;0,27711377738388604;Baixo;31686000
698;Nanuque;3144300;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31443040] Secretaria de Obras - SMOSU;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;35038;36563,0;2020-2022;0,3188811188811189;0,0704;0,5497630331753555;0,16593186372745491;0,2762440039459823;Baixo;31062000
699;Serranópolis de Minas;3166956;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31669540] DIRETORIA DE MEIO AMBIENTE - DTMA;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;4399;1888,0;2020-2022;0,4028513238289206;;0,29212283044058746;0,1316633266533066;0,27554582697427155;Baixo;31062000
700;Pedralva;3149101;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31491040] Prefeitura Municipal de Pedralva - PMP;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;10760;5384,0;2020-2022;0,2517311608961304;0,0656;0,4515205724508049;0,3294589178356713;0,27457766279565166;Baixo;31062000
701;Resplendor;3154309;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31543040] prefeitura municipal de resplendor - PMR;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;17226;13063,0;2020-2022;0,2655804480651731;0,0526;0,3339268051434223;0,44268537074148295;0,27369815598751956;Baixo;31062000
702;Aricanduva;3104452;1 - De 1 até 30.000 hab.;[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31044540] Prefeitura Municipal de Aricanduva - PMA;Água e Esgoto | Res. Sólidos;Empresa pública | Administração pública direta;4719;1885,0;2020-2022;0,19400599400599403;0,195;0,4027491408934708;0,3018036072144289;0,2733896855284734;Baixo;31686000
703;Serra Azul de Minas;3166501;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31665040] Prefeitura Municipal de Serra Azul de Minas - PMSaminas;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;3792;1739,0;2020-2022;0,2843177189409368;0,0534;0,29866310160427806;0,4555110220440881;0,27297296064732574;Baixo;31062000
704;Água Boa;3100609;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31006040] SECRETARIA MUNICIPAL DE OBRAS, TRANSPORTES E URBANISMO - SEMOTURB;Água | Água | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;12589;6166,0;2020-2022;0,12450469238790407;0,5384;0,14169096209912538;0,2871743486973948;0,27294250079610605;Baixo;31062000
705;Felício dos Santos;3125408;1 - De 1 até 30.000 hab.;[31254040] PREFEITURA MUNICIPAL - PM;Res. Sólidos;Administração pública direta;5133;2018,0;2020-2022;;;0,1830339321357285;0,36192384769539077;0,27247888991555963;Baixo;31254040
706;Monte Azul;3142908;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água e Esgoto;Sociedade de economia mista com administração pública;20328;11599,0;2020-2022;0,3676323676323677;0,055600000000000004;0,35727636849132177;0,30641282565130257;0,271730390443748;Baixo;31062000
707;Santa Bárbara do Tugúrio;3157302;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água;Sociedade de economia mista com administração pública;4208;2098,0;2020-2022;0,2708757637474542;;;;0,2708757637474542;Baixo;31062000
708;Salinas;3157005;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31570040] Prefeitura Municipal de Salinas - PMS;Água e Esgoto | Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;40178;32822,0;2020-2022;0,36763236763236773;0,13440000000000002;0,47955239064089505;0,10160320641282565;0,2707969911715221;Baixo;31062000
709;Ouro Verde de Minas;3146206;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31462040] Prefeitura Municipal de Ouro Verde de Minas - PMOVM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;5757;3556,0;2020-2022;0,35804195804195815;0,14900000000000002;0,32084210526315793;0,25430861723446896;0,2705481701348963;Baixo;31062000
710;Pedra do Anta;3148806;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31488011] Prefeitura Municipal de Pedra do Anta - PMPA | [31488040] Prefeitura Municipal de Pedra do Anta - PMPA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;3311;1928,0;2020-2022;0,2773930753564155;0,25788617886178866;0,1402061855670103;0,40581162324649295;0,27032426575792684;Baixo;31062000
711;Itabirinha;3131802;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31318040] Prefeitura Municipal de Itabirinha - PMI;Água e Esgoto | Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;10362;9110,0;2020-2022;0,26593406593406604;0,2212;0,40210526315789474;0,18897795591182365;0,26955432125094614;Baixo;31062000
712;Sardoá;3165503;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31655011] Prefeitura Municipal de Sardoá - PMS | [31655040] PREFEITURA MUNICIPAL DE SARDOA - PMS;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5104;2292,0;2020-2022;0,24375624375624375;0,35373993095512085;0,2886255924170616;0,19138276553106212;0,2693761331648721;Baixo;31062000
713;Carmésia;3113800;1 - De 1 até 30.000 hab.;[31138011] Prefeitura Municipal de Carmésia - PMC | [31138040] SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO - SAAE;Água e Esgoto | Res. Sólidos;Administração pública direta | Autarquia;2605;1426,0;2020-2022;0,38636826042726347;0,04363636363636363;0,46212319790301437;0,17975951903807616;0,2679718352511794;Baixo;31138011
714;Estrela do Sul;3124807;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31248040] Prefeitura Municipal de Estrela do Sul - PMES;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;6840;6554,0;2020-2022;0,47250509164969456;0,13040000000000002;0,2844778927563499;0,18256513026052104;0,26748702866664137;Baixo;31062000
715;São Sebastião da Vargem Alegre;3164431;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31644311] Prefeitura Municipal de São Sebastião da Vargem Alegre - PMSSVA | [31644340] Prefeitura Municipal de São Sebastião da    Vargem Alegre - PMSSVA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;3113;1741,0;2020-2022;0,2810590631364562;0,38;0,10474898236092264;0,30240480961923855;0,26705321377915436;Baixo;31062000
716;Conceição do Mato Dentro;3117504;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31175040] Secretaria de Meio Ambiente e Gestão Urbana - SMMAGU;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;23163;11947,0;2020-2022;0,2507128309572302;0,0526;0,49624329159212877;;0,26651870751645296;Baixo;31062000
717;Soledade de Minas;3167806;1 - De 1 até 30.000 hab.;[31678011] SAAE - Serviço Autônomo de Água e Esgoto - SAAE | [31678040] PREFEITURA MUNICIPAL DE SOLEDADE DE MINAS - PREF SOLEDADE;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;5613;4125,0;2020-2022;0,13503054989816698;0,41426927502876876;0,31506849315068497;0,19879759519038076;0,26579147831700034;Baixo;31678011
718;Braúnas;3108800;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31088040] Prefeitura Municipal de Braúnas - PMB;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;4441;1500,0;2020-2022;0,18561438561438567;;0,3427312775330397;;0,2641728315737127;Baixo;31062000
719;Dom Bosco;3122470;1 - De 1 até 30.000 hab.;[31224711] Prefeitura Municipal de Dom Bosco - PMDB | [31224740] Prefeitura Municipal de Dom Bosco - PMDB;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3697;1956,0;2020-2022;0,48195020746887973;0,04363636363636363;0,24871508379888266;0,28156312625250496;0,2639661952891577;Baixo;31224711
720;Patis;3147956;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31479540] Prefeitura Municipal de Patis - PMP;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;4837;2487,0;2020-2022;0,34052953156822807;;0,18622754491017965;;0,2633785382392039;Baixo;31062000
721;Pedro Teixeira;3149408;1 - De 1 até 30.000 hab.;[31494011] Prefeitura Municipal de Pedro Teixeira - PMPT | [31494040] Prefeitura Municipal de Pedro Teixeira - PMPT;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;1810;975,0;2020-2022;0,31771894093686354;0,5509781357882624;0,06105263157894738;0,12064128256513025;0,2625977477173009;Baixo;31494011
722;Novorizonte;3145372;1 - De 1 até 30.000 hab.;[31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31453740] Prefeitura Municipal de Novorizonte - PMN;Água e Esgoto | Res. Sólidos;Empresa pública | Administração pública direta;4571;1850,0;2020-2022;0,14605394605394612;0,278;0,32084210526315793;0,30280561122244487;0,26192541563488725;Baixo;31686000
723;Moeda;3142304;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31423040] PREFEITURA DE MOEDA - PMMOEDA;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;5125;1888,0;2020-2022;0,30449550449550455;;0,22682215743440237;0,25430861723446896;0,2618754263881253;Baixo;31062000
724;Ubaí;3170008;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31700040] PREFEITURA MUNICIPAL DE UBAÍ - PMUBAI;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;11708;6140,0;2020-2022;0,2541751527494908;;0,2496842105263158;0,28156312625250496;0,2618074965094372;Baixo;31062000
725;Joaíma;3136009;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31360040] Prefeitura Municipal de Joaíma - PMJ;Água e Esgoto | Água | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;13888;10641,0;2020-2022;0,36503496503496513;0,0964;0,12216216216216215;0,4613226452905811;0,2612299431219271;Baixo;31062000
726;Virgem da Lapa;3171600;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31716011] Prefeitura Municipal de Virgem da Lapa - PMVL | [31716040] Prefeitura Municipal de Virgem da Lapa - PMVL;Esgotos | Água | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;11804;6895,0;2020-2022;0,22690302398331594;0,35760000000000003;0,3835789473684211;0,07454909819639279;0,26065776738703245;Baixo;31062000
727;Esmeraldas;3124104;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31241040] Secretaria Municipal de Agricultura, Meio Ambiente e Desenvolvimento Sustentavel - SMAMADS;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;85598;67632,0;2020-2022;0,16303696303696308;0,055600000000000004;0,5655786350148367;0,2567134268537074;0,2602322562263768;Baixo;31062000
